160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,140.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
360.0,160.0,340.0,160.0,360.0,360.0,160.0,360.0,340.0,340.0,160.0,340.0,340.0,360.0,360.0,340.0,340.0,320.0,160.0,360.0,360.0,160.0,320.0,340.0,360.0,160.0,340.0,160.0,160.0,160.0,340.0,360.0,160.0,340.0,340.0,360.0,340.0,160.0,340.0,340.0,160.0,360.0,340.0,340.0,340.0,160.0,160.0,160.0,160.0,160.0,160.0,360.0,160.0,360.0,340.0,340.0,160.0,160.0,160.0,360.0,340.0,340.0,160.0,340.0,360.0,340.0,340.0,360.0,360.0,160.0,360.0,180.0,360.0,360.0,340.0,160.0,360.0,160.0,340.0,340.0,360.0,360.0,360.0,360.0,340.0,160.0,160.0,340.0,160.0,360.0,360.0,220.0,340.0,160.0,340.0,360.0,360.0,340.0,160.0,340.0
340.0,340.0,260.0,340.0,360.0,360.0,160.0,280.0,360.0,340.0,360.0,360.0,340.0,340.0,280.0,340.0,340.0,340.0,340.0,360.0,160.0,340.0,340.0,360.0,360.0,340.0,360.0,360.0,340.0,340.0,360.0,360.0,360.0,360.0,360.0,340.0,340.0,340.0,360.0,300.0,360.0,340.0,340.0,360.0,360.0,360.0,340.0,340.0,360.0,340.0,340.0,340.0,360.0,360.0,340.0,300.0,360.0,340.0,340.0,340.0,340.0,340.0,280.0,360.0,160.0,340.0,360.0,360.0,360.0,360.0,360.0,360.0,340.0,340.0,360.0,340.0,360.0,360.0,360.0,340.0,340.0,240.0,160.0,360.0,340.0,340.0,360.0,160.0,360.0,300.0,360.0,340.0,340.0,160.0,360.0,360.0,280.0,360.0,360.0,340.0
320.0,360.0,380.0,360.0,340.0,360.0,340.0,380.0,360.0,360.0,360.0,340.0,380.0,360.0,360.0,360.0,360.0,360.0,460.0,340.0,260.0,360.0,360.0,380.0,360.0,340.0,360.0,340.0,360.0,340.0,360.0,360.0,420.0,360.0,340.0,360.0,360.0,340.0,380.0,520.0,220.0,340.0,360.0,360.0,340.0,360.0,340.0,360.0,180.0,360.0,360.0,360.0,380.0,340.0,380.0,340.0,380.0,340.0,360.0,160.0,540.0,360.0,340.0,340.0,340.0,160.0,320.0,320.0,360.0,360.0,380.0,360.0,340.0,340.0,360.0,360.0,360.0,160.0,360.0,340.0,340.0,340.0,360.0,340.0,360.0,360.0,360.0,280.0,360.0,360.0,360.0,160.0,360.0,340.0,340.0,360.0,360.0,160.0,380.0,360.0
